experiment	run	sex	age_group	fold
SRP069212	SRR3140311	male	middle_adult	2
SRP069212	SRR3140456	male	middle_adult	2
SRP069212	SRR3140357	male	middle_adult	2
SRP069212	SRR3140314	male	middle_adult	2
SRP069212	SRR3140262	male	middle_adult	2
SRP069212	SRR3140263	male	middle_adult	2
SRP071758	SRR3225332	female	middle_adult	2
SRP072492	SRR3308884	male	middle_adult	1
SRP074349	SRR3474745	male	middle_adult	2
SRP075806	SRR3593246	female	middle_adult	3
SRP075806	SRR3593264	female	middle_adult	3
SRP075806	SRR3593285	female	middle_adult	3
SRP075806	SRR3593247	female	middle_adult	3
SRP075806	SRR3593239	female	middle_adult	3
SRP075806	SRR3593231	female	middle_adult	3
SRP075806	SRR3593256	female	middle_adult	3
SRP075806	SRR3593283	female	middle_adult	3
SRP075806	SRR3593286	female	middle_adult	3
SRP075806	SRR3593248	female	middle_adult	3
SRP075806	SRR3593238	female	middle_adult	3
SRP075806	SRR3593243	female	middle_adult	3
SRP075806	SRR3593245	female	middle_adult	3
SRP075806	SRR3593284	female	middle_adult	3
SRP075806	SRR3593244	female	middle_adult	3
SRP075806	SRR3593232	female	middle_adult	3
SRP075806	SRR3593282	female	middle_adult	3
SRP075806	SRR3593242	female	middle_adult	3
SRP075806	SRR3593265	female	middle_adult	3
SRP075806	SRR3593287	female	middle_adult	3
SRP082426	SRR4045054	female	middle_adult	2
SRP082426	SRR4045092	female	middle_adult	2
SRP091303	SRR4407802	male	middle_adult	3
SRP092408	SRR4785887	female	middle_adult	1
SRP092408	SRR4785918	female	middle_adult	1
SRP100394	SRR5273601	male	middle_adult	3
SRP100394	SRR5273606	male	middle_adult	3
SRP102685	SRR5388397	female	middle_adult	3
SRP113755	SRR5877677	female	middle_adult	2
SRP115956	SRR6443680	male	middle_adult	2
SRP148497	SRR7187185	female	middle_adult	3
SRP162285	SRR7886536	female	middle_adult	3
SRP183186	SRR8521524	male	middle_adult	2
SRP197353	SRR9036342	female	middle_adult	2
SRP197353	SRR9036330	female	middle_adult	2
SRP197353	SRR9036310	female	middle_adult	2
SRP197353	SRR9036365	female	middle_adult	2
SRP197353	SRR9036373	female	middle_adult	2
SRP197353	SRR9036352	female	middle_adult	2
SRP200094	SRR9177682	female	middle_adult	1
SRP071760	SRR3225444	male	middle_adult	1
SRP071760	SRR3225421	male	middle_adult	1
SRP071760	SRR3225453	male	middle_adult	1
SRP078156	SRR3820366	male	middle_adult	3
SRP078156	SRR3820365	male	middle_adult	3
SRP071760	SRR3225441	male	middle_adult	1
SRP071760	SRR3225426	male	middle_adult	1
DRP001150	DRR062865	male	middle_adult	3
ERP010889	ERR950178	female	middle_adult	1
ERP010930	ERR952476	male	middle_adult	2
ERP104864	ERR2179164	female	middle_adult	3
ERP104864	ERR2179085	female	middle_adult	3
ERP104864	ERR2179156	male	middle_adult	3
ERP104864	ERR2179157	male	middle_adult	3
ERP109255	ERR2618788	male	middle_adult	2
SRP029262	SRR957927	female	middle_adult	3
SRP029262	SRR957944	female	middle_adult	3
SRP029262	SRR957969	male	middle_adult	3
SRP032165	SRR1017152	male	middle_adult	2
SRP032165	SRR1017150	male	middle_adult	2
SRP032812	SRR1027734	male	middle_adult	2
SRP032812	SRR1027733	male	middle_adult	2
SRP032812	SRR1027735	male	middle_adult	2
SRP032812	SRR1027737	male	middle_adult	2
SRP032812	SRR1027736	male	middle_adult	2
SRP048647	SRR1598920	female	middle_adult	3
SRP056696	SRR1946674	male	middle_adult	2
SRP057793	SRR2017796	female	middle_adult	3
SRP057793	SRR2064077	female	middle_adult	3
SRP057793	SRR2018051	female	middle_adult	3
SRP059588	SRR2065011	female	middle_adult	1
SRP064894	SRR2677526	female	middle_adult	1
SRP064894	SRR2677528	female	middle_adult	1
SRP067524	SRR3081622	male	middle_adult	2
SRP067524	SRR3081635	female	middle_adult	2
SRP071026	SRR3198540	female	middle_adult	2
SRP071758	SRR3225299	male	middle_adult	2
SRP071758	SRR3225324	female	middle_adult	2
SRP071758	SRR3225323	male	middle_adult	2
SRP071758	SRR3225267	female	middle_adult	2
SRP072492	SRR3308904	male	middle_adult	1
SRP074349	SRR3474848	male	middle_adult	2
SRP074349	SRR3474846	male	middle_adult	2
SRP074349	SRR3474847	male	middle_adult	2
SRP075806	SRR3593332	female	middle_adult	3
SRP075806	SRR3593330	female	middle_adult	3
SRP075806	SRR3593334	female	middle_adult	3
SRP075806	SRR3593335	female	middle_adult	3
SRP075806	SRR3593333	female	middle_adult	3
SRP075806	SRR3593331	female	middle_adult	3
SRP076757	SRR3692634	female	middle_adult	1
SRP076757	SRR3692369	female	middle_adult	1
SRP082426	SRR4045044	female	middle_adult	2
SRP090460	SRR4296078	female	middle_adult	3
SRP091303	SRR4407804	female	middle_adult	3
SRP091303	SRR4407817	male	middle_adult	3
SRP091303	SRR4407840	male	middle_adult	3
SRP101294	SRR5310453	female	middle_adult	1
SRP103588	SRR5438087	male	middle_adult	3
SRP103588	SRR5436084	male	middle_adult	3
SRP112751	SRR5838031	male	middle_adult	1
SRP112751	SRR5838029	female	middle_adult	1
SRP115956	SRR5961869	female	middle_adult	2
SRP115956	SRR5961963	female	middle_adult	2
SRP115956	SRR5962056	female	middle_adult	2
SRP136794	SRR6918696	male	middle_adult	2
SRP148497	SRR7187159	female	middle_adult	3
SRP183186	SRR8521525	male	middle_adult	2
SRP197353	SRR9036382	female	middle_adult	2
SRP200094	SRR9177699	male	middle_adult	1
SRP068424	SRR3103213	male	middle_adult	3
SRP068424	SRR3103323	male	middle_adult	3
SRP071760	SRR3225462	male	middle_adult	1
SRP071760	SRR3225446	male	middle_adult	1
SRP068424	SRR3104437	male	middle_adult	3
SRP068424	SRR5330994	male	middle_adult	3
SRP078156	SRR3820363	male	middle_adult	3
SRP078156	SRR3820364	male	middle_adult	3
SRP068424	SRR5330996	female	middle_adult	3
SRP068424	SRR5330987	male	middle_adult	3
SRP068424	SRR3103797	male	middle_adult	3
SRP068424	SRR3103324	male	middle_adult	3
SRP078156	SRR3820367	male	middle_adult	3
ERP004592	ERR409890	male	middle_adult	1
ERP010930	ERR952481	male	middle_adult	2
ERP017123	ERR1629988	female	middle_adult	2
ERP104864	ERR2179081	female	middle_adult	3
ERP104864	ERR2179170	male	middle_adult	3
ERP104864	ERR2179145	female	middle_adult	3
ERP104864	ERR2179211	female	middle_adult	3
ERP104864	ERR2179144	female	middle_adult	3
ERP105501	ERR2209870	male	middle_adult	1
ERP109255	ERR2618753	male	middle_adult	2
ERP109255	ERR2618756	female	middle_adult	2
SRP027530	SRR935671	male	middle_adult	1
SRP029262	SRR957892	male	middle_adult	3
SRP029262	SRR957911	male	middle_adult	3
SRP029262	SRR957897	male	middle_adult	3
SRP029262	SRR957915	female	middle_adult	3
SRP029262	SRR957905	female	middle_adult	3
SRP029262	SRR957922	male	middle_adult	3
SRP032165	SRR1017164	male	middle_adult	2
SRP032165	SRR1017172	male	middle_adult	2
SRP032165	SRR1017159	male	middle_adult	2
SRP032165	SRR1017161	male	middle_adult	2
SRP032165	SRR1017171	male	middle_adult	2
SRP032165	SRR1017160	male	middle_adult	2
SRP032165	SRR1017163	male	middle_adult	2
SRP032165	SRR1017162	male	middle_adult	2
SRP037778	SRR1168875	female	middle_adult	2
SRP037778	SRR1168878	female	middle_adult	2
SRP037778	SRR1168879	female	middle_adult	2
SRP037778	SRR1168874	female	middle_adult	2
SRP037778	SRR1168876	female	middle_adult	2
SRP037778	SRR1168877	female	middle_adult	2
SRP037778	SRR1168873	female	middle_adult	2
SRP045126	SRR3144598	female	middle_adult	3
SRP050596	SRR1693845	male	middle_adult	2
SRP056293	SRR1918169	female	middle_adult	2
SRP056696	SRR1946686	female	middle_adult	2
SRP056696	SRR1946667	male	middle_adult	2
SRP056696	SRR1946659	female	middle_adult	2
SRP057793	SRR2017932	male	middle_adult	3
SRP057793	SRR2017714	male	middle_adult	3
SRP057793	SRR2018248	female	middle_adult	3
SRP057793	SRR2017697	male	middle_adult	3
SRP057793	SRR2017827	male	middle_adult	3
SRP058243	SRR2016952	male	middle_adult	1
SRP058243	SRR2016941	male	middle_adult	1
SRP059588	SRR2065105	female	middle_adult	1
SRP064894	SRR2678183	male	middle_adult	1
SRP064894	SRR2678264	male	middle_adult	1
SRP064894	SRR2678167	male	middle_adult	1
SRP064894	SRR2677531	female	middle_adult	1
SRP064894	SRR2678162	female	middle_adult	1
SRP064894	SRR2678168	male	middle_adult	1
SRP067524	SRR3081626	male	middle_adult	2
SRP067524	SRR3081611	male	middle_adult	2
SRP067524	SRR3081628	male	middle_adult	2
SRP068551	SRR3105552	male	middle_adult	2
SRP068551	SRR3105551	male	middle_adult	2
SRP071758	SRR3225261	male	middle_adult	2
SRP074349	SRR3474835	male	middle_adult	2
SRP074349	SRR3474834	male	middle_adult	2
SRP074349	SRR3474833	male	middle_adult	2
SRP075806	SRR3593223	male	middle_adult	3
SRP075806	SRR3593266	male	middle_adult	3
SRP075806	SRR3593224	male	middle_adult	3
SRP091303	SRR4407819	female	middle_adult	3
SRP092408	SRR4785825	female	middle_adult	1
SRP103588	SRR5436057	female	middle_adult	3
SRP103588	SRR5436053	female	middle_adult	3
SRP103588	SRR5438079	female	middle_adult	3
SRP103588	SRR5438088	female	middle_adult	3
SRP103588	SRR5438091	female	middle_adult	3
SRP103588	SRR5436100	female	middle_adult	3
SRP103588	SRR5436051	female	middle_adult	3
SRP103588	SRR5436055	female	middle_adult	3
SRP112751	SRR5838038	male	middle_adult	1
SRP113755	SRR5877712	male	middle_adult	2
SRP115956	SRR5962062	female	middle_adult	2
SRP115956	SRR5961949	male	middle_adult	2
SRP115956	SRR5961997	male	middle_adult	2
SRP115956	SRR5961807	male	middle_adult	2
SRP136794	SRR6918692	male	middle_adult	2
SRP136794	SRR6918694	female	middle_adult	2
SRP162073	SRR7874155	male	middle_adult	2
SRP162285	SRR7886530	male	middle_adult	3
SRP183186	SRR8521531	female	middle_adult	2
SRP183186	SRR8521511	female	middle_adult	2
SRP189239	SRR8774230	female	middle_adult	2
SRP197353	SRR9036314	female	middle_adult	2
SRP197353	SRR9036367	female	middle_adult	2
SRP197353	SRR9036381	female	middle_adult	2
SRP078156	SRR3820372	male	middle_adult	3
SRP078156	SRR3820371	male	middle_adult	3
DRP003828	DRR046620	female	middle_adult	3
DRP003828	DRR046623	female	middle_adult	3
ERP010930	ERR952466	male	middle_adult	2
ERP010930	ERR952500	female	middle_adult	2
ERP104864	ERR2179173	female	middle_adult	3
ERP104864	ERR2179204	female	middle_adult	3
ERP104864	ERR2179174	female	middle_adult	3
ERP104864	ERR2179229	male	middle_adult	3
ERP109255	ERR2618760	male	middle_adult	2
ERP111913	ERR2882464	male	middle_adult	3
ERP111913	ERR2882463	male	middle_adult	3
ERP111913	ERR2882462	male	middle_adult	3
ERP111913	ERR2882465	male	middle_adult	3
SRP026042	SRR901193	female	middle_adult	2
SRP026042	SRR901155	male	middle_adult	2
SRP026042	SRR1382100	male	middle_adult	2
SRP026042	SRR901152	male	middle_adult	2
SRP026042	SRR901174	female	middle_adult	2
SRP026042	SRR901195	female	middle_adult	2
SRP026042	SRR901189	female	middle_adult	2
SRP026042	SRR901180	female	middle_adult	2
SRP026042	SRR901190	female	middle_adult	2
SRP026042	SRR901175	female	middle_adult	2
SRP026042	SRR901192	female	middle_adult	2
SRP026042	SRR901196	female	middle_adult	2
SRP026042	SRR901191	female	middle_adult	2
SRP026042	SRR901151	male	middle_adult	2
SRP026042	SRR901179	female	middle_adult	2
SRP026042	SRR901178	female	middle_adult	2
SRP026042	SRR901156	male	middle_adult	2
SRP026042	SRR901150	male	middle_adult	2
SRP026042	SRR901176	female	middle_adult	2
SRP026042	SRR901173	female	middle_adult	2
SRP026042	SRR901149	male	middle_adult	2
SRP026042	SRR901194	female	middle_adult	2
SRP029262	SRR957901	female	middle_adult	3
SRP029262	SRR957885	male	middle_adult	3
SRP029262	SRR957960	female	middle_adult	3
SRP032165	SRR1017169	male	middle_adult	2
SRP032165	SRR1017170	male	middle_adult	2
SRP037778	SRR1168845	female	middle_adult	2
SRP037778	SRR1168846	female	middle_adult	2
SRP037778	SRR1168850	female	middle_adult	2
SRP037778	SRR1168849	female	middle_adult	2
SRP037778	SRR1168847	female	middle_adult	2
SRP037778	SRR1168848	female	middle_adult	2
SRP037778	SRR1168851	female	middle_adult	2
SRP051819	SRR1747066	male	middle_adult	3
SRP055438	SRR1813875	female	middle_adult	2
SRP056696	SRR1946665	male	middle_adult	2
SRP056696	SRR1946648	male	middle_adult	2
SRP056696	SRR1946683	male	middle_adult	2
SRP056696	SRR1946658	male	middle_adult	2
SRP057793	SRR2017794	male	middle_adult	3
SRP057793	SRR2018831	male	middle_adult	3
SRP057793	SRR2017990	male	middle_adult	3
SRP058243	SRR2016972	male	middle_adult	1
SRP059536	SRR2064168	male	middle_adult	3
SRP059588	SRR2065023	male	middle_adult	1
SRP064894	SRR2678179	male	middle_adult	1
SRP064894	SRR2678180	male	middle_adult	1
SRP064894	SRR2678181	female	middle_adult	1
SRP064894	SRR2678182	female	middle_adult	1
SRP067524	SRR3081638	male	middle_adult	2
SRP067524	SRR3081616	male	middle_adult	2
SRP067524	SRR3081637	female	middle_adult	2
SRP068284	SRR3096198	male	middle_adult	1
SRP068292	SRR3096635	male	middle_adult	3
SRP071758	SRR3225326	male	middle_adult	2
SRP072492	SRR3308888	male	middle_adult	1
SRP072492	SRR3308922	male	middle_adult	1
SRP074349	SRR3474756	female	middle_adult	2
SRP074349	SRR3474766	male	middle_adult	2
SRP074349	SRR3474759	female	middle_adult	2
SRP075236	SRR3532572	male	middle_adult	3
SRP075236	SRR3532215	male	middle_adult	3
SRP075236	SRR3531970	male	middle_adult	3
SRP075806	SRR3593233	male	middle_adult	3
SRP075806	SRR3593234	male	middle_adult	3
SRP082426	SRR4045041	female	middle_adult	2
SRP092408	SRR4785984	male	middle_adult	1
SRP092408	SRR4785890	male	middle_adult	1
SRP101294	SRR5310690	male	middle_adult	1
SRP113755	SRR5877719	female	middle_adult	2
SRP148497	SRR7187143	female	middle_adult	3
SRP148497	SRR7187172	female	middle_adult	3
SRP171137	SRR8261386	male	middle_adult	1
SRP183186	SRR8521512	male	middle_adult	2
SRP197353	SRR9036316	male	middle_adult	2
SRP197353	SRR9036356	female	middle_adult	2
SRP197353	SRR9036313	female	middle_adult	2
SRP201347	SRR9294037	female	middle_adult	2
SRP201347	SRR9294085	male	middle_adult	2
SRP076099	SRR3627962	male	middle_adult	1
SRP071760	SRR3225431	female	middle_adult	1
SRP071760	SRR3225461	female	middle_adult	1
SRP071760	SRR3225435	female	middle_adult	1
SRP068424	SRR3104443	male	middle_adult	3
SRP068424	SRR5330993	male	middle_adult	3
SRP068424	SRR3104442	male	middle_adult	3
SRP068424	SRR5330988	male	middle_adult	3
SRP071760	SRR3225420	female	middle_adult	1
SRP071760	SRR3225457	female	middle_adult	1
ERP004592	ERR409896	male	middle_adult	1
ERP004592	ERR409888	male	middle_adult	1
ERP010889	ERR950170	female	middle_adult	1
ERP017123	ERR1629982	male	middle_adult	2
ERP104864	ERR2179148	female	middle_adult	3
ERP104864	ERR2179161	female	middle_adult	3
ERP104864	ERR2179112	female	middle_adult	3
ERP104864	ERR2179082	female	middle_adult	3
ERP104864	ERR2179111	female	middle_adult	3
ERP104864	ERR2179149	female	middle_adult	3
ERP105501	ERR2209884	male	middle_adult	1
ERP105501	ERR2209895	male	middle_adult	1
ERP105501	ERR2209896	male	middle_adult	1
ERP105501	ERR2209910	male	middle_adult	1
ERP105501	ERR2209858	male	middle_adult	1
ERP109255	ERR2618780	male	middle_adult	2
ERP109255	ERR2618755	male	middle_adult	2
ERP109626	ERR2675459	male	middle_adult	3
SRP027530	SRR935663	female	middle_adult	1
SRP027530	SRR935677	female	middle_adult	1
SRP029262	SRR957923	female	middle_adult	3
SRP029262	SRR957934	female	middle_adult	3
SRP041706	SRR1272186	female	middle_adult	2
SRP045126	SRR1533126	female	middle_adult	3
SRP056293	SRR1918171	female	middle_adult	2
SRP056696	SRR1946644	female	middle_adult	2
SRP057793	SRR2017917	male	middle_adult	3
SRP057793	SRR2017918	male	middle_adult	3
SRP057793	SRR2017706	male	middle_adult	3
SRP058243	SRR2016954	female	middle_adult	1
SRP058243	SRR2016959	male	middle_adult	1
SRP064478	SRR2558713	male	middle_adult	1
SRP068284	SRR3096192	male	middle_adult	1
SRP071758	SRR3225271	female	middle_adult	2
SRP071758	SRR3225286	male	middle_adult	2
SRP071758	SRR3225258	male	middle_adult	2
SRP071758	SRR3225278	male	middle_adult	2
SRP071758	SRR3225333	female	middle_adult	2
SRP071758	SRR3225322	male	middle_adult	2
SRP072492	SRR3308895	male	middle_adult	1
SRP072492	SRR3308920	female	middle_adult	1
SRP074349	SRR3474728	female	middle_adult	2
SRP074349	SRR3474771	male	middle_adult	2
SRP076757	SRR3692348	female	middle_adult	1
SRP076757	SRR3692493	female	middle_adult	1
SRP080737	SRR4163281	female	middle_adult	3
SRP090460	SRR4296063	female	middle_adult	3
SRP091785	SRR4433921	female	middle_adult	3
SRP091785	SRR4433924	female	middle_adult	3
SRP091785	SRR4433927	female	middle_adult	3
SRP091785	SRR4433930	female	middle_adult	3
SRP096589	SRR5168563	female	middle_adult	3
SRP096589	SRR5168564	female	middle_adult	3
SRP096589	SRR5168567	female	middle_adult	3
SRP096589	SRR5168566	female	middle_adult	3
SRP096589	SRR5168559	female	middle_adult	3
SRP096589	SRR5168561	female	middle_adult	3
SRP096589	SRR5168557	female	middle_adult	3
SRP096589	SRR5168560	female	middle_adult	3
SRP096589	SRR5168562	female	middle_adult	3
SRP096589	SRR5168558	female	middle_adult	3
SRP096589	SRR5168565	female	middle_adult	3
SRP103588	SRR5438069	female	middle_adult	3
SRP103588	SRR5436013	female	middle_adult	3
SRP109781	SRR5714765	male	middle_adult	3
SRP113755	SRR5877672	female	middle_adult	2
SRP148497	SRR7187142	female	middle_adult	3
SRP148497	SRR7187174	female	middle_adult	3
SRP162285	SRR7886531	female	middle_adult	3
SRP197353	SRR9036370	male	middle_adult	2
SRP200094	SRR9177683	male	middle_adult	1
SRP201347	SRR9294036	male	middle_adult	2
SRP078156	SRR3820388	male	middle_adult	3
SRP078156	SRR3820387	male	middle_adult	3
SRP078156	SRR3820360	male	middle_adult	3
SRP078156	SRR3820361	male	middle_adult	3
SRP076099	SRR3627968	male	middle_adult	1
SRP071760	SRR3225451	male	middle_adult	1
SRP071760	SRR3225415	male	middle_adult	1
ERP010889	ERR950182	male	middle_adult	1
ERP104908	ERR2180970	female	middle_adult	2
ERP106532	ERR2274892	female	middle_adult	2
ERP109255	ERR2618807	female	middle_adult	2
ERP109255	ERR2618777	male	middle_adult	2
ERP109626	ERR2675425	male	middle_adult	3
ERP111913	ERR2882489	male	middle_adult	3
ERP111913	ERR2882486	male	middle_adult	3
ERP111913	ERR2882488	male	middle_adult	3
ERP111913	ERR2882487	male	middle_adult	3
SRP015360	SRR553463	male	middle_adult	2
SRP015360	SRR553464	male	middle_adult	2
SRP015360	SRR553465	male	middle_adult	2
SRP029262	SRR957936	female	middle_adult	3
SRP029262	SRR957926	female	middle_adult	3
SRP029262	SRR957928	male	middle_adult	3
SRP029262	SRR957967	male	middle_adult	3
SRP029262	SRR957900	male	middle_adult	3
SRP039338	SRR1181619	male	middle_adult	2
SRP051819	SRR1747092	male	middle_adult	3
SRP051819	SRR1747088	male	middle_adult	3
SRP051819	SRR1746958	male	middle_adult	3
SRP056293	SRR1918177	female	middle_adult	2
SRP057793	SRR2018145	female	middle_adult	3
SRP057793	SRR2018837	male	middle_adult	3
SRP058243	SRR2016967	male	middle_adult	1
SRP058243	SRR2016965	male	middle_adult	1
SRP059588	SRR2065003	female	middle_adult	1
SRP059588	SRR2065020	male	middle_adult	1
SRP067318	SRR2995147	male	middle_adult	1
SRP067318	SRR2996723	male	middle_adult	1
SRP067318	SRR2996722	male	middle_adult	1
SRP067524	SRR3081621	male	middle_adult	2
SRP067524	SRR3081619	female	middle_adult	2
SRP068292	SRR3096632	male	middle_adult	3
SRP071758	SRR3225298	male	middle_adult	2
SRP071758	SRR3225315	male	middle_adult	2
SRP071758	SRR3225266	female	middle_adult	2
SRP071758	SRR3225277	male	middle_adult	2
SRP073248	SRR3376219	female	middle_adult	3
SRP074349	SRR3474755	male	middle_adult	2
SRP074349	SRR3474795	male	middle_adult	2
SRP074349	SRR3474782	male	middle_adult	2
SRP074349	SRR3474783	male	middle_adult	2
SRP074349	SRR3474793	male	middle_adult	2
SRP074349	SRR3474794	male	middle_adult	2
SRP074349	SRR3474781	male	middle_adult	2
SRP080737	SRR4170162	female	middle_adult	3
SRP090460	SRR4296064	male	middle_adult	3
SRP090460	SRR4296103	female	middle_adult	3
SRP091303	SRR4407811	male	middle_adult	3
SRP091303	SRR4407809	female	middle_adult	3
SRP091303	SRR4407820	female	middle_adult	3
SRP091303	SRR4407810	female	middle_adult	3
SRP095428	SRR5122593	female	middle_adult	1
SRP095428	SRR5122592	female	middle_adult	1
SRP112751	SRR5838033	female	middle_adult	1
SRP113550	SRR5866232	male	middle_adult	3
SRP113550	SRR5866230	male	middle_adult	3
SRP113550	SRR5866228	male	middle_adult	3
SRP113550	SRR5866231	male	middle_adult	3
SRP113550	SRR5866227	male	middle_adult	3
